65	5734	4.5	1481103858
76	5735	1.5	1481103858
94	5736	1	1481103858
67	5737	1.5	1481103858
59	5738	2	1481103859
77	5739	3.5	1481103859
67	5740	4.5	1481103859
75	5741	4	1481103859
76	5742	3.5	1481103859
96	5743	5	1481103860
95	5744	4	1481103860
100	5745	2.5	1481103860
97	5746	2	1481103860
57	5747	3.5	1481103860
91	5748	3.5	1481103861
76	5749	5	1481103861
89	5750	4	1481103861
92	5751	0.5	1481103861
91	5752	4.5	1481103861
57	5753	4.5	1481103861
22	5754	5	1481103862
57	5755	1.5	1481103862
92	5756	4.5	1481103862
94	5757	1	1481103862
74	5758	0.5	1481103862
49	5759	0.5	1481103863
98	5760	2.5	1481103863
89	5761	3	1481103863
100	5762	1	1481103863
67	5763	2.5	1481103863
100	5764	4	1481103863
74	5765	3.5	1481103864
94	5766	4	1481103864
100	5767	3.5	1481103864
29	5768	3	1481103864
26	5769	4	1481103864
70	5770	5	1481103865
100	5771	4.5	1481103865
76	5772	4	1481103865
91	5773	0.5	1481103865
75	5774	0.5	1481103865
29	5775	3.5	1481103866
71	5776	3	1481103866
101	5777	1	1481103866
26	5778	1.5	1481103866
49	5779	3	1481103866
69	5780	4	1481103867
97	5781	1.5	1481103867
69	5782	3	1481103867
69	5783	0.5	1481103867
98	5784	0.5	1481103868
22	5785	5	1481103868
101	5786	2	1481103868
76	5787	5	1481103868
74	5789	4.5	1481103868
100	5790	1.5	1481103869
69	5791	2	1481103869
97	5792	5	1481103869
91	5793	4.5	1481103869
55	5794	1.5	1481103869
92	5795	4	1481103870
77	5796	4.5	1481103870
69	5797	2.5	1481103870
65	5798	4	1481103870
49	5799	4	1481103871
67	5800	0.5	1481103871
64	5801	4	1481103871
29	5802	2.5	1481103871
26	5803	0.5	1481103871
91	5804	1	1481103872
100	5805	0.5	1481103872
77	5806	1.5	1481103872
59	5807	5	1481103872
55	5808	0.5	1481103872
97	5809	5	1481103873
71	5810	3	1481103873
67	5811	1	1481103873
59	5812	1	1481103873
70	5813	1	1481103874
75	5815	3	1481103874
26	5816	4.5	1481103874
95	5817	4.5	1481103874
69	5818	4.5	1481103874
98	5819	4	1481103874
65	5820	2.5	1481103875
96	5821	3.5	1481103875
49	5822	0.5	1481103875
65	5823	3.5	1481103875
49	5824	2.5	1481103875
77	5825	3	1481103876
65	5826	1.5	1481103876
96	5827	1	1481103876
57	5828	4.5	1481103876
89	5829	1	1481103876
69	5830	5	1481103877
22	5831	5	1481103877
71	5832	1.5	1481103877
26	5833	0.5	1481103877
59	5834	4	1481103877
94	5835	2	1481103878
22	5836	2.5	1481103878
91	5837	2.5	1481103878
49	5838	4.5	1481103878
70	5839	2	1481103878
97	5840	3.5	1481103878
26	5841	0.5	1481103879
71	5842	0.5	1481103879
57	5843	4	1481103879
26	5844	3.5	1481103879
77	5845	3.5	1481103879
58	5846	4	1481103880
64	5847	2.5	1481103880
67	5848	5	1481103880
49	5849	5	1481103880
101	5850	1.5	1481103880
67	5851	2	1481103881
89	5852	1.5	1481103881
71	5853	4.5	1481103881
75	5854	2	1481103881
22	5855	2	1481103882
66	5856	2	1481103882
59	5857	4.5	1481103882
97	5858	5	1481103882
69	5859	2.5	1481103882
22	5860	2	1481103883
22	5861	3	1481103883
55	5862	1	1481103883
49	5863	1.5	1481103883
55	5864	2	1481103883
29	5865	1	1481103883
94	5866	3	1481103884
66	5867	3	1481103884
57	5868	4	1481103884
66	5869	1.5	1481103884
75	5870	2	1481103884
57	5871	3.5	1481103885
77	5872	2	1481103885
58	5873	5	1481103885
74	5874	2.5	1481103885
74	5875	2	1481103885
74	5876	3.5	1481103886
98	5877	3.5	1481103886
59	5878	4.5	1481103886
55	5879	2.5	1481103886
55	5880	1.5	1481103886
91	5881	1.5	1481103887
64	5882	4.5	1481103887
71	5883	4.5	1481103887
100	5884	3.5	1481103887
77	5885	1	1481103887
77	5886	1	1481103888
97	5887	4	1481103888
49	5888	2	1481103888
100	5889	4.5	1481103888
100	5890	1.5	1481103888
91	5891	4	1481103888
94	5892	3.5	1481103889
77	5893	1	1481103889
77	5894	4	1481103889
65	5895	2	1481103889
74	5896	4.5	1481103889
29	5897	1.5	1481103890
76	5898	5	1481103890
66	5899	4	1481103890
95	5900	2.5	1481103890
101	5901	4.5	1481103890
95	5902	2	1481103890
94	5903	2	1481103891
94	5904	1	1481103891
75	5905	4.5	1481103891
96	5906	2	1481103891
75	5907	5	1481103891
76	5908	0.5	1481103891
71	5909	3.5	1481103892
57	5910	2	1481103892
57	5911	1.5	1481103892
65	5912	1.5	1481103892
77	5913	4	1481103892
49	5914	3.5	1481103893
49	5915	1.5	1481103893
101	5916	1	1481103893
101	5917	3	1481103893
59	5918	4.5	1481103893
98	5919	2.5	1481103894
98	5920	2	1481103894
66	5921	2.5	1481103894
55	5922	2.5	1481103894
74	5923	1	1481103894
64	5924	1	1481103894
89	5925	3	1481103895
69	5926	4	1481103895
76	5927	2.5	1481103895
58	5928	4	1481103895
74	5929	3	1481103895
92	5930	0.5	1481103896
58	5931	1	1481103896
29	5932	2	1481103896
98	5933	4	1481103896
66	5934	0.5	1481103896
89	5935	4	1481103896
49	5936	0.5	1481103897
91	5937	4.5	1481103897
22	5938	4	1481103897
29	5939	4.5	1481103897
91	5940	2.5	1481103897
69	5941	5	1481103898
100	5942	3	1481103898
94	5943	1.5	1481103898
75	5944	3	1481103898
64	5945	3	1481103898
64	5946	2	1481103898
89	5947	4.5	1481103899
49	5948	1.5	1481103899
67	5949	4	1481103899
74	5950	4.5	1481103899
95	5952	1.5	1481103899
71	5953	5	1481103899
70	5954	2	1481103900
26	5955	4	1481103900
67	5956	3	1481103900
77	5957	3.5	1481103900
97	5958	1.5	1481103900
75	5959	1.5	1481103901
57	5960	3	1481103901
75	5962	3.5	1481103901
55	5963	4.5	1481103901
92	5964	1	1481103901
70	5965	4	1481103901
69	5966	4.5	1481103902
94	5967	4.5	1481103902
65	5968	2	1481103902
65	5969	4.5	1481103902
77	5970	1	1481103902
70	5971	0.5	1481103903
29	5972	2.5	1481103903
58	5973	4.5	1481103903
55	5974	4	1481103903
97	5975	3.5	1481103903
70	5976	2	1481103903
65	5977	4.5	1481103904
22	5978	4.5	1481103904
58	5979	4.5	1481103904
91	5980	5	1481103904
71	5981	2	1481103904
70	5982	3.5	1481103904
98	5983	1.5	1481103905
100	5984	3	1481103905
55	5985	2	1481103905
65	5986	0.5	1481103905
77	5987	2	1481103906
94	5988	1	1481103906
70	5989	1	1481103906
69	5990	2	1481103906
89	5991	5	1481103906
64	5992	4.5	1481103906
65	5993	0.5	1481103907
70	5994	5	1481103907
95	5995	2.5	1481103907
29	5996	2.5	1481103907
55	5997	3.5	1481103907
89	5998	1	1481103908
75	5999	2	1481103908
74	6000	5	1481103908
98	6001	3	1481103908
76	6002	3	1481103908
64	6003	2.5	1481103908
92	6004	5	1481103909
26	6005	4.5	1481103909
67	6006	0.5	1481103909
70	6007	2	1481103909
64	6008	3	1481103909
22	6009	3.5	1481103910
66	6010	4.5	1481103910
94	6011	0.5	1481103910
94	6012	3.5	1481103910
58	6013	4.5	1481103910
97	6014	5	1481103910
91	6015	3.5	1481103911
76	6016	0.5	1481103911
75	6017	2.5	1481103911
67	6018	1	1481103911
66	6019	4	1481103911
74	6020	5	1481103912
64	6021	3	1481103912
96	6022	5	1481103912
29	6023	0.5	1481103912
101	6024	4	1481103912
66	6025	1	1481103912
49	6026	5	1481103913
101	6027	3.5	1481103913
58	6028	4.5	1481103913
95	6029	5	1481103913
64	6030	2	1481103913
74	6031	4	1481103914
58	6032	2.5	1481103914
58	6033	2	1481103914
71	6034	0.5	1481103914
101	6035	1	1481103914
57	6036	1.5	1481103914
26	6037	2.5	1481103915
75	6038	1.5	1481103915
55	6039	4	1481103915
76	6040	1.5	1481103915
98	6041	1	1481103915
76	6042	3.5	1481103916
71	6043	3.5	1481103916
29	6044	5	1481103916
58	6046	3	1481103916
64	6047	2.5	1481103916
70	6048	1	1481103916
67	6049	3	1481103917
64	6050	2.5	1481103917
94	6051	4	1481103917
71	6052	5	1481103917
94	6053	1	1481103917
100	6054	4.5	1481103918
98	6055	3	1481103918
49	6056	5	1481103918
92	6057	0.5	1481103918
66	6058	0.5	1481103918
70	6059	2	1481103918
55	6060	3.5	1481103919
98	6061	3	1481103919
58	6062	3	1481103919
95	6063	2.5	1481103919
97	6064	4	1481103919
94	6065	5	1481103919
29	6066	0.5	1481103920
100	6067	4	1481103920
101	6068	4.5	1481103920
91	6069	5	1481103920
66	6070	2.5	1481103920
89	6071	3.5	1481103920
92	6072	3	1481103921
94	6073	1.5	1481103921
94	6074	1.5	1481103921
29	6075	2	1481103921
89	6076	0.5	1481103921
66	6077	3.5	1481103922
74	6078	1.5	1481103922
74	6081	5	1481103922
55	6082	1.5	1481103922
64	6083	1	1481103922
49	6084	0.5	1481103923
70	6085	0.5	1481103923
22	6086	0.5	1481103923
26	6087	3	1481103923
66	6088	3	1481103923
22	6090	4	1481103923
100	6091	1.5	1481103924
